0.00	1008.0
0.30	132.0
0.60	223.2
0.90	171.2
1.20	255.2
1.50	248.0
1.80	184.0
2.10	292.0
2.40	150.4
2.70	12.08
3.00	12.4
3.30	26.4
3.60	31.68
3.90	29.68
4.20	30.8
4.50	30.08
4.80	29.04
5.10	44.32
5.40	54.32
5.70	95.2
6.00	98.4
6.30	74.08
6.60	51.68
6.90	74.0
7.20	56.24
7.50	51.04
7.80	50.64
8.10	60.88
8.40	55.84
8.70	50.96
9.00	57.6
9.30	37.12
9.60	57.52
9.90	52.08
10.20	50.08
10.50	66.32
10.80	63.52
11.10	2.16
11.40	0.0
11.70	73.6
12.00	210.4
12.30	109.6
12.60	87.2
12.90	69.2
13.20	94.4
13.50	88.0
13.80	77.36
14.10	92.0
14.40	114.4
14.70	90.4
15.00	121.6
15.30	102.4
15.60	84.8
15.90	108.0
16.20	74.56
16.50	49.2
16.80	51.92
17.10	56.24
17.40	215.2
17.70	272.0
18.00	325.6
18.30	352.8
18.60	346.4
18.90	360.0
19.20	292.0
19.50	369.6
19.80	356.0
20.10	352.8
20.40	360.0
20.70	321.6
21.00	336.0
21.30	308.8
21.60	351.2
21.90	344.0
22.20	356.8
22.50	347.2
22.80	223.2
23.10	258.4
23.40	314.4
23.70	320.0
24.00	342.4
24.30	288.8
24.60	329.6
24.90	317.6
25.20	301.6
25.50	271.2
25.80	264.0
26.10	245.6
26.40	274.4
26.70	228.0
27.00	124.0
27.30	456.0
27.60	296.0
27.90	277.6
28.20	264.0
28.50	272.0
28.80	292.0
29.10	257.6
29.40	281.6
29.70	300.8
