0.00	330.4
0.30	47.84
0.60	186.4
0.90	262.4
1.20	336.0
1.50	156.8
1.80	54.08
2.10	238.4
2.40	65.12
2.70	64.24
3.00	40.4
3.30	44.72
3.60	59.36
3.90	32.32
4.20	252.8
4.50	106.4
4.80	59.2
5.10	55.6
5.40	193.6
5.70	119.2
6.00	98.4
6.30	53.04
6.60	59.6
6.90	204.0
7.20	110.4
7.50	89.6
7.80	50.56
8.10	54.8
8.40	215.2
8.70	112.8
9.00	84.8
9.30	53.36
9.60	53.28
9.90	228.8
10.20	100.8
10.50	70.8
10.80	59.2
11.10	47.68
11.40	250.4
11.70	77.68
12.00	67.84
12.30	49.04
12.60	26.56
12.90	30.96
13.20	35.52
13.50	35.12
13.80	193.6
14.10	72.88
14.40	70.0
14.70	55.2
15.00	35.44
15.30	20.24
15.60	35.2
15.90	28.16
16.20	30.88
16.50	216.8
16.80	69.2
17.10	63.68
17.40	35.92
17.70	34.16
18.00	35.76
18.30	34.56
18.60	29.04
18.90	212.8
19.20	72.64
19.50	70.08
19.80	30.88
20.10	30.88
20.40	35.84
20.70	35.04
21.00	175.2
21.30	81.6
21.60	63.04
21.90	70.4
22.20	36.24
22.50	32.08
22.80	25.68
23.10	36.4
23.40	26.32
23.70	218.4
24.00	72.8
24.30	72.88
24.60	28.16
24.90	32.4
25.20	36.56
25.50	37.12
25.80	174.4
26.10	80.8
26.40	74.24
26.70	42.96
