0.00	330.4
0.30	57.12
0.60	147.2
0.90	194.4
1.20	214.4
1.50	92.8
1.80	0.0
2.10	0.0
2.40	91.2
2.70	204.0
3.00	145.6
3.30	136.0
3.60	76.24
3.90	0.0
4.20	29.92
4.50	181.6
4.80	40.0
5.10	0.0
5.40	182.4
5.70	74.32
6.00	74.32
6.30	74.32
6.60	64.56
6.90	70.88
7.20	70.96
7.50	61.84
7.80	71.04
8.10	72.4
8.40	72.08
8.70	64.0
9.00	74.24
9.30	71.12
9.60	74.32
9.90	67.68
10.20	74.32
10.50	70.56
10.80	70.8
11.10	74.32
11.40	57.44
11.70	73.12
12.00	57.44
12.30	74.32
12.60	72.8
12.90	72.56
13.20	71.84
13.50	74.32
13.80	74.32
14.10	74.4
14.40	74.32
14.70	74.4
15.00	74.24
15.30	70.88
15.60	74.4
15.90	65.2
16.20	71.92
16.50	53.28
16.80	68.08
17.10	71.04
17.40	74.4
17.70	74.32
18.00	70.96
18.30	71.04
18.60	70.72
18.90	71.2
19.20	70.08
19.50	74.32
19.80	74.32
20.10	74.32
20.40	74.32
20.70	74.32
21.00	74.4
21.30	65.52
21.60	53.44
21.90	70.4
22.20	74.24
22.50	74.4
22.80	52.0
23.10	74.32
23.40	74.32
23.70	53.84
24.00	55.84
24.30	74.32
24.60	66.08
24.90	65.52
25.20	74.32
25.50	74.4
25.80	61.76
26.10	61.12
26.40	74.32
26.70	61.76
27.00	67.92
27.30	70.56
27.60	70.96
27.90	54.08
28.20	74.32
28.50	67.52
28.80	74.4
29.10	74.32
29.40	74.4
29.70	74.32
30.00	70.96
30.30	74.4
