0.00	1008.0
0.30	171.2
0.60	189.6
0.90	0.0
1.20	0.0
1.50	0.0
1.80	0.0
2.10	0.0
2.40	689.6
2.70	96.8
3.00	34.8
3.30	0.0
3.60	6.88
3.90	9.6
4.20	0.0
4.50	0.0
4.80	0.0
5.10	0.0
5.40	0.0
5.70	0.0
6.00	13.6
6.30	271.2
6.60	0.0
6.90	0.0
7.20	0.0
7.50	0.0
7.80	0.0
8.10	0.0
8.40	0.0
8.70	0.0
9.00	0.0
9.30	0.0
9.60	0.0
9.90	0.0
10.20	0.0
10.50	0.0
10.80	0.0
11.10	0.0
11.40	0.0
11.70	0.0
12.00	0.0
12.30	0.0
12.60	0.0
12.90	0.0
13.20	0.0
13.50	0.0
13.80	0.0
14.10	0.0
14.40	0.0
14.70	0.0
15.00	494.4
15.30	268.8
15.60	20.72
15.90	20.72
16.20	118.4
16.50	45.84
16.80	20.64
17.10	20.64
17.40	20.96
17.70	2.24
18.00	0.0
18.30	0.0
18.60	0.0
18.90	0.0
19.20	0.0
19.50	0.0
19.80	7.2
20.10	20.48
20.40	18.56
20.70	20.8
21.00	19.04
21.30	0.0
21.60	0.0
21.90	0.0
22.20	0.0
22.50	0.0
22.80	8.72
23.10	634.4
23.40	21.12
23.70	20.72
24.00	20.64
24.30	20.88
24.60	20.88
24.90	20.8
25.20	19.28
25.50	0.0
25.80	0.0
26.10	0.0
26.40	0.0
26.70	0.0
27.00	0.0
27.30	0.0
27.60	12.08
27.90	20.64
28.20	20.72
28.50	20.8
28.80	710.4
29.10	41.52
29.40	31.92
29.70	20.8
