------------------------------------------------------------
Client connecting to 10.2.0.1, TCP port 5001 with pid 46642
TCP window size:  100 MByte (default)
------------------------------------------------------------
[  3] local 7.0.0.2 port 42373 connected with 10.2.0.1 port 5001
[ ID] Interval        Transfer    Bandwidth       Write/Err  Rtry    Cwnd/RTT
[  3] 0.00-0.30 sec   126 MBytes  3530 Mbits/sec  1011/0          0       14K/20000 us
[  3] 0.30-0.60 sec  21.4 MBytes   597 Mbits/sec  174/0          0       14K/20000 us
[  3] 0.60-0.90 sec  23.7 MBytes   663 Mbits/sec  192/0          0       14K/20000 us
[  3] 0.90-1.20 sec  0.00 MBytes  0.00 Mbits/sec  0/4          0       14K/20000 us
[  3] 1.20-1.50 sec  0.00 MBytes  0.00 Mbits/sec  0/4          0       14K/20000 us
[  3] 1.50-1.80 sec  0.00 MBytes  0.00 Mbits/sec  0/4          0       14K/20000 us
[  3] 1.80-2.10 sec  0.00 MBytes  0.00 Mbits/sec  0/4          0       14K/20000 us
[  3] 2.10-2.40 sec  0.00 MBytes  0.00 Mbits/sec  0/4          0       14K/20000 us
[  3] 2.40-2.70 sec  86.2 MBytes  2412 Mbits/sec  694/0          0       14K/20000 us
[  3] 2.70-3.00 sec  12.1 MBytes   338 Mbits/sec  100/0          0       14K/20000 us
[  3] 3.00-3.30 sec  4.35 MBytes   122 Mbits/sec  37/2          0       14K/20000 us
[  3] 3.30-3.60 sec  0.00 MBytes  0.00 Mbits/sec  0/6          0       14K/20000 us
[  3] 3.60-3.90 sec  0.86 MBytes  23.9 Mbits/sec  8/4          0       14K/20000 us
[  3] 3.90-4.20 sec  1.20 MBytes  33.5 Mbits/sec  10/5          0       14K/20000 us
[  3] 4.20-4.50 sec  0.00 MBytes  0.00 Mbits/sec  0/6          0       14K/20000 us
[  3] 4.50-4.80 sec  0.00 MBytes  0.00 Mbits/sec  0/6          0       14K/20000 us
[  3] 4.80-5.10 sec  0.00 MBytes  0.00 Mbits/sec  0/6          0       14K/20000 us
[  3] 5.10-5.40 sec  0.00 MBytes  0.00 Mbits/sec  0/6          0       14K/20000 us
[  3] 5.40-5.70 sec  0.00 MBytes  0.00 Mbits/sec  0/6          0       14K/20000 us
[  3] 5.70-6.00 sec  0.00 MBytes  0.00 Mbits/sec  0/6          0       14K/20000 us
[  3] 6.00-6.30 sec  1.70 MBytes  47.6 Mbits/sec  15/3          0       14K/20000 us
