0.00	328.0
0.30	5.28
0.60	5.68
0.90	6.4
1.20	5.92
1.50	6.56
1.80	6.56
2.10	6.4
2.40	5.44
2.70	5.68
3.00	5.2
3.30	4.88
3.60	5.52
3.90	3.44
4.20	5.04
4.50	5.12
4.80	5.44
5.10	4.88
5.40	5.36
5.70	5.04
6.00	5.04
6.30	5.68
6.60	4.8
6.90	5.36
7.20	5.12
7.50	5.36
7.80	4.64
8.10	5.52
8.40	4.96
8.70	5.44
9.00	5.2
9.30	4.96
9.60	5.2
9.90	5.04
10.20	5.04
10.50	5.44
10.80	4.96
11.10	4.96
11.40	4.24
11.70	5.2
12.00	5.2
12.30	4.8
12.60	5.6
12.90	4.8
13.20	5.52
13.50	4.8
13.80	5.28
14.10	4.96
14.40	5.6
14.70	4.88
15.00	5.44
15.30	3.6
15.60	4.72
15.90	5.04
16.20	4.88
16.50	5.44
16.80	5.36
17.10	4.64
17.40	5.28
17.70	5.2
18.00	4.56
18.30	5.28
18.60	4.96
18.90	5.28
19.20	4.88
19.50	5.36
19.80	5.12
20.10	4.24
20.40	5.44
20.70	5.04
21.00	5.36
21.30	4.88
21.60	5.12
21.90	5.2
22.20	5.28
22.50	5.52
22.80	5.12
23.10	6.24
23.40	6.8
23.70	6.64
24.00	7.84
24.30	6.72
24.60	7.44
24.90	6.88
25.20	6.48
25.50	6.0
25.80	6.16
26.10	5.6
26.40	4.96
26.70	4.24
27.00	4.96
27.30	4.64
27.60	5.28
27.90	5.12
28.20	5.04
28.50	5.2
28.80	5.04
29.10	4.72
29.40	5.2
29.70	5.12
30.00	4.96
30.30	4.88
30.60	5.28
30.90	5.04
31.20	5.28
31.50	5.04
31.80	4.96
32.10	5.44
32.40	5.04
32.70	5.04
33.00	5.44
33.30	5.12
33.60	4.96
33.90	5.52
34.20	4.08
34.50	5.2
34.80	4.96
35.10	5.6
35.40	5.04
35.70	5.44
36.00	4.96
36.30	5.36
36.60	5.04
36.90	5.04
37.20	5.04
37.50	5.36
37.80	5.04
38.10	3.68
38.40	5.52
38.70	4.8
39.00	5.2
39.30	5.44
39.60	5.04
39.90	4.96
40.20	5.36
40.50	5.04
40.80	5.2
41.10	5.44
41.40	4.96
41.70	5.04
42.00	5.36
42.30	5.12
42.60	5.04
42.90	5.6
43.20	4.88
43.50	5.36
43.80	5.04
44.10	5.04
44.40	5.36
44.70	4.8
45.00	5.44
45.30	5.04
45.60	4.24
45.90	5.04
46.20	5.2
46.50	5.44
46.80	4.88
47.10	5.44
47.40	5.04
47.70	5.04
48.00	5.12
48.30	5.2
48.60	5.68
48.90	5.04
49.20	5.04
49.50	3.36
49.80	5.04
50.10	5.36
50.40	5.04
50.70	5.12
51.00	5.28
51.30	5.28
51.60	5.44
51.90	4.96
52.20	5.04
52.50	5.36
52.80	5.04
53.10	5.12
53.40	5.36
53.70	5.36
54.00	5.68
54.30	6.56
54.60	6.32
54.90	6.96
55.20	7.04
55.50	7.6
55.80	6.96
56.10	7.52
56.40	6.72
56.70	6.16
57.00	5.68
57.30	7.28
57.60	7.44
57.90	7.6
58.20	7.28
58.50	6.64
58.80	6.48
59.10	6.32
59.40	6.08
59.70	5.28
60.00	4.88
60.30	5.52
60.60	5.36
60.90	3.2
61.20	5.2
61.50	5.36
61.80	4.72
62.10	5.52
62.40	5.28
62.70	4.96
63.00	5.04
63.30	5.2
63.60	4.64
63.90	5.84
64.20	5.76
64.50	6.72
64.80	6.56
65.10	6.8
65.40	7.52
65.70	7.76
66.00	7.36
66.30	6.72
66.60	7.04
66.90	6.0
67.20	6.0
67.50	5.36
67.80	5.52
68.10	5.12
68.40	4.24
68.70	5.04
69.00	5.2
69.30	5.36
69.60	4.4
69.90	5.44
70.20	5.44
70.50	5.2
70.80	4.8
71.10	5.52
71.40	5.28
71.70	4.64
72.00	5.44
72.30	3.04
72.60	5.36
72.90	5.44
73.20	5.04
73.50	4.88
73.80	5.6
74.10	5.04
74.40	5.04
74.70	5.44
75.00	4.96
75.30	4.88
75.60	5.44
75.90	5.44
76.20	4.96
76.50	5.04
76.80	5.36
77.10	4.48
77.40	4.96
77.70	5.44
78.00	5.44
78.30	5.12
78.60	5.2
78.90	5.28
79.20	5.12
79.50	5.36
79.80	4.56
80.10	5.84
80.40	6.4
80.70	6.16
81.00	7.12
81.30	7.44
81.60	6.96
81.90	7.2
82.20	6.8
82.50	6.88
82.80	5.84
83.10	5.76
83.40	5.44
83.70	4.08
84.00	5.12
84.30	4.8
84.60	5.44
84.90	4.64
85.20	5.44
85.50	5.36
85.80	4.64
86.10	5.44
86.40	5.44
86.70	5.04
87.00	4.88
87.30	5.6
87.60	4.88
87.90	5.52
88.20	5.04
88.50	5.28
88.80	5.44
89.10	4.72
89.40	5.44
89.70	5.36
90.00	4.48
90.30	5.44
90.60	5.36
90.90	5.12
91.20	3.52
91.50	5.36
91.80	5.36
92.10	4.56
92.40	5.52
92.70	5.36
93.00	5.12
93.30	4.96
