0.00	1008.0
0.30	144.8
0.60	180.0
0.90	0.0
1.20	492.8
1.50	256.0
1.80	256.0
2.10	283.2
2.40	174.4
2.70	80.8
3.00	47.76
3.30	10.16
3.60	0.0
3.90	0.0
4.20	144.8
4.50	88.0
4.80	28.8
5.10	41.52
5.40	54.0
5.70	73.6
6.00	63.76
6.30	56.32
6.60	37.52
6.90	62.08
7.20	44.88
7.50	56.32
7.80	48.72
8.10	45.84
8.40	36.4
8.70	42.24
9.00	33.92
9.30	39.2
9.60	47.28
9.90	43.52
10.20	42.48
10.50	48.24
10.80	46.24
11.10	43.84
11.40	31.84
11.70	59.6
12.00	52.56
12.30	89.6
12.60	58.64
12.90	63.44
13.20	81.6
13.50	96.0
13.80	71.84
14.10	69.52
14.40	70.88
14.70	82.4
15.00	80.8
15.30	48.16
15.60	54.4
15.90	32.4
16.20	25.6
16.50	50.72
16.80	36.0
17.10	25.12
17.40	180.8
17.70	239.2
18.00	240.8
18.30	268.8
18.60	282.4
18.90	292.0
19.20	276.8
19.50	303.2
19.80	315.2
20.10	269.6
20.40	319.2
20.70	319.2
21.00	289.6
21.30	323.2
21.60	360.8
21.90	362.4
22.20	318.4
22.50	323.2
22.80	198.4
23.10	280.8
23.40	147.2
23.70	296.8
24.00	298.4
24.30	278.4
24.60	272.8
24.90	233.6
25.20	244.8
25.50	240.8
25.80	281.6
26.10	244.8
26.40	281.6
26.70	278.4
27.00	300.0
27.30	317.6
27.60	312.8
27.90	302.4
28.20	311.2
28.50	305.6
28.80	295.2
29.10	225.6
29.40	240.0
29.70	272.0
