0.30000 44.56531200
0.60000 199.30310400
0.90000 198.67478400
1.20000 237.90480000
1.50000 270.12048000
1.80000 175.08422400
2.10000 46.91836800
2.40000 47.91225600
2.70000 44.29084800
3.00000 151.96204800
3.30000 195.44179200
3.60000 189.19286400
3.90000 153.74419200
4.20000 57.21139200
4.50000 67.71004800
4.80000 52.52755200
5.10000 168.27552000
5.40000 208.45372800
5.70000 58.19385600
6.00000 47.29536000
6.30000 293.56252800
6.60000 224.89286400
6.90000 234.74035200
7.20000 155.36640000
7.50000 40.13251200
7.80000 19.45507200
8.10000 18.27840000
8.40000 17.13600000
8.70000 17.11315200
9.00000 17.13600000
9.30000 14.04009600
9.60000 102.95308800
9.90000 110.53862400
10.20000 235.00310400
10.50000 209.97312000
10.80000 197.98934400
11.10000 208.57939200
11.40000 205.57488000
11.70000 228.59424000
12.00000 166.36771200
12.30000 240.22387200
12.60000 244.98768000
12.90000 233.83785600
13.20000 190.19817600
13.50000 222.02544000
13.80000 204.52387200
14.10000 244.10803200
14.40000 225.92102400
14.70000 265.49376000
15.00000 235.77993600
15.30000 258.10243200
15.60000 210.63571200
15.90000 249.20313600
16.20000 236.78524800
16.50000 277.30617600
16.80000 230.85619200
17.10000 229.53100800
17.40000 190.82649600
17.70000 168.90384000
18.00000 113.09760000
18.30000 86.83382400
18.60000 115.63372800
18.90000 111.26976000
19.20000 134.49475200
19.50000 138.25324800
19.80000 164.33424000
20.10000 182.60121600
20.40000 156.01756800
20.70000 173.45059200
21.00000 174.31881600
21.30000 182.97820800
21.60000 175.90675200
21.90000 205.24358400
22.20000 193.11129600
22.50000 186.50822400
22.80000 197.93222400
23.10000 194.13945600
23.40000 209.50473600
23.70000 238.35033600
24.00000 256.57161600
24.30000 248.16355200
24.60000 225.34982400
24.90000 198.80044800
25.20000 190.22102400
25.50000 205.07222400
25.80000 185.83420800
26.10000 176.15808000
26.40000 177.06057600
26.70000 193.94524800
27.00000 196.66416000
27.30000 210.89846400
27.60000 211.58390400
27.90000 183.25238400
28.20000 162.59779200
28.50000 206.82009600
28.80000 224.79004800
29.10000 253.14441600
29.40000 279.73948800
29.70000 243.28550400
30.00000 247.80940800
30.30000 221.48851200
30.60000 183.22953600
30.90000 149.33452800
