0.00	330.4
0.30	47.84
0.60	186.4
0.90	273.6
1.20	293.6
1.50	216.0
1.80	106.4
2.10	41.52
2.40	61.44
2.70	44.88
3.00	41.6
3.30	41.2
3.60	41.76
3.90	28.4
4.20	41.28
4.50	41.76
4.80	41.44
5.10	41.44
5.40	41.68
5.70	41.2
6.00	41.76
6.30	41.2
6.60	41.68
6.90	41.68
7.20	41.52
7.50	41.52
7.80	41.36
8.10	41.6
8.40	41.44
8.70	41.52
9.00	41.36
9.30	41.6
9.60	41.36
9.90	41.52
10.20	41.76
10.50	41.2
10.80	41.6
11.10	41.6
11.40	33.68
11.70	41.6
12.00	41.36
12.30	41.44
12.60	41.6
12.90	41.2
13.20	41.44
13.50	41.76
13.80	41.52
14.10	41.6
14.40	41.36
14.70	41.68
15.00	41.52
15.30	28.08
15.60	41.6
15.90	41.52
16.20	41.28
16.50	41.6
16.80	41.36
17.10	41.84
17.40	41.36
17.70	41.6
18.00	41.36
18.30	41.52
18.60	41.52
18.90	41.68
19.20	41.52
19.50	41.2
19.80	41.6
20.10	41.36
