0.00	330.4
0.30	47.84
0.60	189.6
0.90	276.0
1.20	296.0
1.50	201.6
1.80	114.4
2.10	45.36
2.40	62.0
2.70	41.36
3.00	41.6
3.30	41.52
3.60	41.36
3.90	28.48
4.20	41.2
4.50	41.52
4.80	41.76
5.10	41.36
5.40	41.6
5.70	41.52
6.00	41.36
6.30	41.68
6.60	41.52
6.90	41.2
7.20	41.76
7.50	41.52
7.80	41.36
8.10	41.6
8.40	41.52
8.70	41.36
9.00	41.6
9.30	41.2
9.60	41.68
9.90	41.6
10.20	41.2
10.50	41.52
10.80	41.76
11.10	41.36
11.40	33.68
11.70	41.76
12.00	41.6
12.30	41.2
12.60	41.6
12.90	41.6
13.20	41.2
13.50	41.36
13.80	41.92
14.10	41.2
14.40	41.84
14.70	41.04
15.00	41.6
15.30	28.56
15.60	41.52
15.90	41.52
16.20	41.2
16.50	41.84
16.80	41.28
17.10	41.52
17.40	41.68
17.70	41.36
18.00	41.6
18.30	41.52
18.60	41.6
18.90	41.52
19.20	41.44
19.50	41.52
19.80	41.52
20.10	41.44
20.40	41.36
20.70	41.52
21.00	41.6
21.30	41.36
21.60	41.6
21.90	41.68
22.20	41.36
22.50	41.6
22.80	33.84
23.10	41.52
23.40	41.36
23.70	41.52
24.00	41.28
24.30	41.84
24.60	41.6
24.90	41.28
25.20	41.68
25.50	41.6
25.80	41.52
26.10	41.44
26.40	41.2
26.70	28.48
27.00	41.44
27.30	41.28
27.60	41.76
27.90	41.52
28.20	41.36
28.50	41.52
28.80	41.68
29.10	41.36
29.40	41.52
29.70	41.52
30.00	41.52
30.30	41.52
30.60	41.52
30.90	41.52
31.20	41.6
31.50	41.44
31.80	41.6
32.10	41.36
32.40	41.36
32.70	41.52
33.00	41.68
33.30	41.36
33.60	41.6
33.90	41.52
34.20	34.16
34.50	41.36
34.80	41.2
35.10	41.84
35.40	41.6
35.70	41.2
36.00	41.76
36.30	41.36
36.60	41.52
36.90	41.2
37.20	41.76
37.50	41.44
37.80	41.6
38.10	28.4
38.40	41.36
38.70	41.6
39.00	41.2
39.30	41.52
39.60	41.76
39.90	41.28
40.20	41.76
40.50	41.36
40.80	41.52
41.10	41.52
41.40	41.6
41.70	41.36
42.00	41.68
42.30	41.2
42.60	41.6
42.90	41.68
43.20	41.2
43.50	41.6
43.80	41.28
44.10	41.6
44.40	41.6
44.70	41.36
45.00	41.36
45.30	41.44
45.60	34.24
45.90	41.52
46.20	41.36
46.50	41.52
46.80	41.36
47.10	41.44
47.40	41.68
47.70	41.68
48.00	41.68
48.30	41.36
48.60	41.36
48.90	41.76
49.20	41.36
49.50	28.32
